#{"t_start": 1780352783.8458261, "env_id": "None"}
r,l,t
-54.022621,1,6761.586879
-51.176727,1,6764.6208
-182.51996,41,6772.092422
-52.552719,1,6775.127381
-53.121696,1,6778.170153
-61.186691,5,6781.665386
-49.406231,1,6784.696627
-50.101982,1,6787.730357
-11.788622,81,6799.718436
227.897955,250,6830.409404
297.233011,129,6844.796308
-51.039331,29,6848.078543
-50.630759,65,6858.191291
-80.161879,10,6862.253708
-53.909878,1,6865.300244
-51.470631,1,6868.334471
-76.465689,16,6873.043237
-32.685246,84,6885.393195
-65.859442,4,6888.783502
-87.882071,118,6904.849591
-54.493046,1,6907.882271
-50.440441,1,6910.925965
-53.752235,1,6913.985882
382.778067,176,6936.484172
431.76335,250,6964.297535
384.580813,74,6972.589709
52.736943,101,6983.853679
-94.151292,46,6991.912984
306.125583,250,7022.728081
-136.679588,22,7025.239852
-52.892998,1,7028.252935
-51.842113,1,7031.258989
-64.649127,3,7034.502527
-51.476601,1,7037.539536
-54.185398,1,7040.57418
-108.832601,18,7045.490187
-6.00311,15,7050.065048
371.869469,184,7073.33623
-50.480904,1,7076.390374
-50.904316,1,7079.416537
-50.274944,1,7082.447534
-51.253418,1,7085.467046
-59.308287,12,7089.711749
-95.120193,12,7093.930222
-98.603843,16,7098.652811
-37.211443,4,7102.01096
-50.411366,1,7105.064252
-53.539017,1,7108.111919
58.483126,168,7129.677421
-50.428238,1,7132.695149
-54.03038,1,7135.717658
-53.344685,1,7138.761053
-49.829433,1,7141.763877
-124.196205,51,7150.383327
-50.787103,2,7153.529584
-33.589932,20,7158.664398
-51.452278,1,7161.708945
-52.957733,1,7164.738106
-53.47905,1,7167.73735
-53.570293,1,7170.742371
-50.658443,1,7173.785614
-66.009743,12,7178.005265
-53.255589,1,7181.038906
-54.151073,1,7184.051908
-52.417046,1,7187.067203
-79.57927,7,7190.763529
-52.80397,1,7193.794713
-51.260326,1,7196.844122
-52.93544,1,7199.865232
-49.675285,1,7202.895559
-49.882984,1,7205.931305
-50.220753,1,7208.930584
-52.220772,1,7211.957087
-46.688065,5,7215.40205
-147.518937,43,7223.099747
-50.628197,1,7226.120256
-51.303707,1,7229.149616
-77.203752,15,7233.708834
-63.710706,8,7237.530245
-125.614364,21,7242.780169
-47.457336,1,7245.784224
-102.365029,146,7264.897161
-52.403155,3,7268.141624
-54.386482,1,7271.179049
-351.711552,206,7297.06617
-84.898088,13,7301.454844
-44.376268,12,7305.72371
-50.208721,1,7308.770804
-53.98373,1,7311.781518
-49.608784,1,7314.820836
-52.451729,1,7317.871354
261.078885,52,7326.609437
-14.039835,60,7333.332595
-124.415711,153,7353.245045
-44.755622,16,7357.930375
-54.199057,11,7362.07539
-50.755302,1,7365.112251
-51.594414,1,7368.154122
-99.934321,40,7375.577322
-53.941574,1,7378.606821
-73.092319,11,7382.726423
-64.267204,3,7385.978523
-53.229893,1,7389.010889
-51.693695,1,7392.027442
-63.164131,3,7395.283663
-112.180233,78,7406.875173
-53.710426,1,7409.909714
-50.063091,1,7412.911534
-52.67691,1,7415.959973
-53.276318,1,7418.975019
-49.675804,1,7421.988849
-87.133367,7,7425.688358
-60.884667,8,7429.497966
-52.417625,1,7432.517209
-50.850671,3,7435.776218
-52.069016,1,7438.781076
-67.655685,38,7445.900519
-50.023033,1,7448.930181
-52.901917,1,7451.975578
-43.657363,8,7455.783852
-52.435474,1,7458.777347
-50.888168,1,7461.797228
-52.618679,1,7464.843659
-49.968754,1,7467.874411
-155.372444,43,7475.547309
-53.966209,1,7478.586198
-51.093449,1,7481.610259
-47.340187,1,7484.64295
-51.728706,1,7487.647995
-51.45142,1,7490.696759
-89.977727,33,7497.221322
-88.006694,20,7502.328005
-65.516965,21,7507.554477
-51.665947,1,7510.568469
-54.024292,1,7513.61538
-54.805721,1,7516.658822
-187.759838,44,7524.433547
-43.571278,6,7528.023776
-53.629677,1,7531.038317
-54.258415,1,7534.060154
-53.800854,1,7537.079498
-53.770527,1,7540.105715
-51.875736,1,7543.123513
-52.692772,1,7546.153315
-115.069169,21,7551.394032
-112.81777,33,7557.978892
-53.328114,1,7561.029404
-54.305061,1,7564.0553
-51.182056,1,7567.083316
-95.369246,12,7571.333319
-50.972645,1,7574.36292
-54.103085,1,7577.394687
-44.568123,2,7580.537662
-28.887029,27,7586.449525
-50.686981,1,7589.486256
-50.600349,1,7592.522958
-48.014516,15,7597.088787
-49.833885,1,7600.149783
-53.370541,1,7603.191438
-50.377216,1,7606.207006
-50.2082,9,7610.14219
-54.555927,1,7613.182594
-50.172394,1,7616.220565
-54.276398,1,7619.225219
-144.728244,33,7625.80587
-51.295841,1,7628.856738
-50.618378,1,7631.90092
-102.909755,14,7636.355109
-49.810841,1,7639.370672
-51.307608,2,7642.520236
-49.508031,2,7645.674307
-54.541977,1,7648.705623
-49.89381,1,7651.758211
-50.240181,1,7654.767874
-49.936863,1,7657.798782
-387.792644,226,7685.911257
-68.515177,10,7689.925894
-39.218893,4,7693.302169
-53.44017,1,7696.354725
194.083457,250,7726.939652
-110.145802,23,7729.541106
255.81764,191,7753.685497
-52.329116,6,7757.278106
-96.291713,20,7762.40103
-46.344797,5,7765.890298
-52.032051,1,7768.917979
-53.137233,4,7772.275012
-51.511536,1,7775.285457
-49.334301,1,7778.294963
-52.454422,1,7781.331692
-217.98695,87,7793.933481
-54.031986,1,7796.951815
467.123155,166,7818.275364
50.141399,122,7831.937428
-52.69136,1,7834.969624
-49.383671,1,7838.018338
-53.987888,1,7841.054838
-76.258746,12,7845.313843
-0.545172,217,7872.342618
139.814234,77,7883.784662
-47.431374,1,7886.82468
-54.299149,1,7889.876109
-47.537807,1,7892.910042
-47.532681,1,7895.933954
-53.839611,1,7898.966466
-50.03904,1,7902.027485
-54.55204,1,7905.042692
-111.292337,20,7910.119998
-49.146436,2,7913.259428
-49.663887,1,7916.287759
-52.00066,1,7919.287916
-117.045217,17,7924.096133
-78.851213,13,7928.473091
-67.143741,5,7931.937794
-49.696136,1,7934.956714
-51.383892,1,7938.009183
-54.073345,1,7941.053966
-49.949463,1,7944.074695
397.273323,156,7964.238051
117.457368,67,7971.777234
69.607494,92,7982.028475
-49.711899,1,7985.070935
-59.060479,16,7989.799681
-23.702258,42,7997.399719
-50.159107,1,8000.411291
-51.91201,1,8003.472702
-50.882965,1,8006.484697
194.433978,9,8010.428617
-79.46462,28,8013.586305
403.214314,104,8028.119941
-50.353216,88,8037.953514
14.944183,84,8050.244128
-49.712112,1,8053.274121
-54.243767,1,8056.294018
-54.110191,1,8059.325085
-54.228302,1,8062.348382
-50.6646,1,8065.39309
-56.813129,10,8069.410729
-53.91069,1,8072.436877
-63.824357,10,8076.497922
-52.94162,1,8079.552417
-75.708142,9,8083.445529
-50.131363,1,8086.466848
-51.557968,1,8089.487966
-70.39953,8,8093.287269
-102.0084,17,8098.087206
-50.300522,5,8101.575955
-76.465812,18,8106.478103
-49.60915,1,8109.504584
-146.67255,29,8115.645393
-89.280255,9,8119.546527
-51.364021,1,8122.572454
-57.713327,2,8125.731005
-52.939667,1,8128.772998
-49.760845,1,8131.826275
-50.990414,1,8134.852697
-51.054363,1,8137.937424
-53.944408,1,8140.962543
-62.038778,7,8144.650402
226.11978,147,8163.926452
-70.570905,7,8164.756857
60.068589,149,8184.282423
-50.3741,1,8187.326955
-514.083419,204,8212.894557
-50.682526,1,8215.923415
-50.335426,1,8218.956248
-52.11282,1,8221.960112
-52.35997,1,8224.9742
-135.353796,21,8230.245235
-311.03895,250,8260.909023
5.300959,250,8288.867514
-52.399173,2,8289.158027
-52.920094,1,8292.167702
-49.997974,1,8295.204474
-80.819054,15,8299.779287
-32.298168,8,8303.605798
-54.19381,1,8306.629692
-50.134243,1,8309.658027
-87.374556,18,8314.562327
-84.990643,11,8318.702663
-54.337429,1,8321.714597
-51.277931,1,8324.741839
-51.282513,1,8327.792682
-74.253443,10,8331.825295
-159.777884,23,8337.288782
-50.254684,1,8340.307453
-53.220898,1,8343.342016
-413.581553,250,8373.998047
-4.714245,31,8377.468303
-89.507658,11,8381.613997
-118.25574,18,8386.516161
-49.484875,1,8389.532584
-134.505624,34,8396.269232
-49.730892,1,8399.310973
-54.546383,1,8402.345693
260.292819,119,8418.502105
323.04542,96,8429.199029
485.792344,250,8457.016924
-32.018935,36,8461.082435
-53.194092,1,8464.116961
-50.424973,1,8467.136682
-49.731491,1,8470.169314
-219.139969,68,8480.686838
-50.135864,1,8483.708521
-576.74801,169,8505.406311
-65.683464,34,8512.055334
-53.757706,1,8515.090349
8.92191,148,8534.376371
-67.868275,5,8537.893101
-51.372849,1,8540.962211
-51.638367,1,8543.987906
-52.489002,1,8547.013856
-54.215191,1,8550.053652
-54.663441,1,8553.102544
-52.686497,1,8556.168955
-58.576614,2,8559.30921
-53.449184,1,8562.368321
-149.988727,250,8593.040474
-55.961278,12,8594.479888
-52.061047,1,8597.505808
-51.404747,1,8600.520828
-53.704411,1,8603.553792
-97.060315,20,8608.677089
-73.407283,8,8612.490713
-50.622261,1,8615.501211
-50.046028,1,8618.512867
-66.916827,21,8623.768336
-51.572021,1,8626.811829
-51.28698,1,8629.838889
-50.642139,1,8632.891359
-50.505077,1,8635.939902
-51.239494,1,8638.965383
-51.502571,1,8642.002822
299.94251,250,8672.761574
-46.288573,77,8681.363384
-49.453194,1,8684.391575
-53.213436,1,8687.386396
-20.514464,200,8712.554034
-80.674925,9,8716.461803
-93.410479,40,8723.790209
-67.485436,7,8727.506083
-53.977246,21,8732.810494
-89.473459,10,8736.833175
-53.454021,1,8739.858941
-54.033031,1,8742.913879
-54.115532,1,8745.941597
-50.189297,1,8748.987598
-53.697277,1,8752.015835
-53.562489,1,8755.045043
-51.615303,1,8758.054984
-64.811006,11,8762.181446
-52.429874,1,8765.212039
-110.442679,14,8769.702712
-49.90596,1,8772.702935
-53.351994,1,8775.716391
-51.410442,1,8778.748573
-163.016353,55,8787.829603
-85.011507,7,8791.518634
-100.002828,15,8796.097923
359.947647,115,8811.820112
101.476151,181,8832.082502
-50.290573,1,8835.102787
-49.91943,1,8838.104492
-52.657295,1,8841.159013
292.671272,154,8861.227701
-91.370992,8,8862.198012
-59.733705,9,8866.091295
-267.254684,90,8878.994099
-120.449446,20,8884.119598
105.037076,89,8896.875512
-49.815407,1,8899.893665
-78.833228,21,8905.125757
-49.615433,1,8908.131453
-50.220978,1,8911.170332
-53.433636,1,8914.180251
-53.688477,1,8917.186575
-49.739029,1,8920.230215
-53.84333,1,8923.247175
-53.691608,1,8926.263736
-51.31105,1,8929.311653
-53.575214,1,8932.341246
-52.627941,1,8935.354568
-53.289005,1,8938.379493
-50.968266,1,8941.414282
-71.256268,8,8945.245888
-49.740147,1,8948.259338
-51.525852,1,8951.289199
-65.965938,50,8959.770851
-57.888777,4,8963.127057
-50.967869,1,8966.142604
-54.03557,12,8970.373523
-49.307388,1,8973.377761
-69.348082,6,8976.960031
-47.393246,1,8979.995872
-51.738976,1,8983.020434
-51.893173,1,8986.06962
251.91636,66,8996.281698
271.671521,109,9008.429006
-104.268018,16,9010.255529
-53.829319,1,9013.27265
-46.821947,58,9022.636985
294.736989,85,9035.009001
188.043934,111,9047.370255
342.718765,250,9078.006647
-68.640096,44,9082.953253
-51.703465,1,9085.972459
-131.74635,53,9094.762046
-52.55508,1,9097.800612
-52.740341,1,9100.8355
-110.881259,21,9106.113844
-41.170632,12,9110.361762
-50.3078,1,9113.367132
-50.847046,1,9116.38268
-105.228224,15,9120.988672
-49.893742,1,9124.013389
-50.110989,1,9127.03986
-50.465256,1,9130.06461
-73.411079,19,9135.085742
-52.434036,1,9138.131077
-86.550955,12,9142.380203
-93.60795,15,9146.940228
-58.481565,2,9150.108179
-49.717583,1,9153.100017
-50.519091,3,9156.362487
524.339924,143,9175.191782
-36.820322,113,9187.856859
-54.756771,1,9190.862013
21.440456,141,9209.489195
-80.519625,12,9213.748913
-113.683272,16,9218.459467
-51.301643,1,9221.497748
-53.520138,1,9224.53356
-49.772045,1,9227.561202
-56.889167,10,9231.577392
114.880859,204,9257.180593
-60.017428,19,9262.244251
227.236676,157,9282.622144
331.572412,250,9310.426898
-53.576702,4,9310.930704
-143.037705,39,9318.17737
-115.614498,24,9323.786229
-93.021059,19,9328.805728
-118.964077,15,9333.415664
-58.233046,7,9337.117313
-91.563637,9,9341.017967
-52.62394,1,9344.072965
-51.931194,1,9347.119672
-49.951744,1,9350.146208
-2.025087,115,9365.845689
-50.006649,1,9368.897153
-52.718006,1,9371.939548
-50.128578,1,9374.950428
-52.012016,1,9377.978974
-49.35199,1,9381.021718
-51.616726,1,9384.045357
-50.357307,1,9387.037171
-53.756393,1,9390.043905
-49.643665,1,9393.096944
-51.068463,2,9396.244051
-98.358912,20,9401.388901
-46.242209,76,9412.752213
-68.650136,28,9418.772538
-53.510078,1,9421.781178
-104.212762,17,9426.632534
-52.389816,1,9429.663884
-50.450607,4,9433.041356
-52.851868,1,9436.064222
-50.560715,1,9439.085647
-71.299504,10,9443.128303
-50.051422,1,9446.166583
-67.821388,7,9449.84383
-50.807877,1,9452.877243
-54.503973,6,9456.476974
-50.46299,1,9459.486529
199.579758,1,9462.509689
-43.738097,2,9462.808078
-51.828522,1,9465.838558
-54.216362,1,9468.858607
-50.702354,1,9471.893448
-49.780018,1,9474.941197
-50.433037,1,9477.966775
-53.379585,1,9480.992023
-88.053849,14,9485.468798
-50.683262,1,9488.514137
-50.46487,1,9491.531169
-52.92971,1,9494.568978
-50.130016,1,9497.597074
-52.501453,1,9500.612972
-49.966537,1,9503.63006
-84.780412,14,9508.118118
-73.152648,16,9512.801755
-100.867134,32,9519.290604
-49.843929,1,9522.338836
-54.212238,1,9525.373205
-1.267282,50,9533.86983
-22.590189,60,9543.476149
-51.081673,1,9546.491722
-107.992409,13,9550.862534
-51.97794,1,9553.877324
-51.251625,1,9556.924355
-92.320902,9,9560.851008
34.084981,86,9573.256461
-54.259991,1,9576.267475
-52.892101,1,9579.301316
-53.283833,1,9582.336299
-53.249958,1,9585.345175
-95.733576,173,9607.507896
44.539253,97,9621.174973
-51.261726,1,9624.187382
244.934357,201,9649.361331
-41.936507,64,9659.36572
-7.385609,12,9663.672928
-49.860352,1,9666.708647
-49.474659,1,9669.766876
-51.720901,1,9672.803101
-51.989109,1,9675.801935
-51.596302,1,9678.845945
-50.288986,1,9681.895015
-50.241001,1,9684.953749
-52.878616,1,9687.951569
-63.435231,18,9692.849152
-186.33391,148,9712.230074
-87.082093,10,9716.268361
-113.981877,17,9721.076108
-4.821698,33,9727.669371
-62.432065,27,9733.564025
-63.567352,7,9737.287507
271.823449,65,9747.423788
-41.54833,120,9760.800627
-76.429834,9,9764.737112
-105.132727,37,9771.762551
-91.490262,15,9776.335769
533.395775,250,9806.994559
-87.075922,20,9809.273402
344.656324,155,9829.40179
-49.788162,1,9832.435228
-51.379684,1,9835.471489
-49.936924,1,9838.54016
-111.16812,28,9844.592942
-52.323978,1,9847.625969
-124.886271,20,9852.786239
-54.50769,1,9855.843079
-53.510544,1,9858.853021
300.86603,73,9869.882548
443.038869,132,9884.584912
-61.666121,40,9889.080489
-9.926105,91,9902.083451
-52.844296,1,9905.12013
128.244819,226,9933.148637
-50.832523,1,9936.188042
-54.413406,1,9939.212023
-49.545044,1,9942.252813
-52.345306,1,9945.281643
-53.210167,1,9948.339268
-33.235692,34,9955.021901
-50.962311,1,9958.043154
-115.040981,47,9966.167367
-80.210802,59,9975.610808
-51.41787,1,9978.636494
-86.937974,16,9983.3421
-140.958993,24,9988.93985
368.674109,159,10009.554136
-62.000471,80,10018.535103
-57.261639,5,10022.017001
-53.047825,2,10025.160408
-47.348473,1,10028.173454
-49.578602,1,10031.197109
-52.230965,1,10034.232651
-50.079342,1,10037.261442
-65.740836,12,10041.534716
-51.425441,2,10044.65312
-51.656879,1,10047.680687
-66.347834,21,10052.941405
-52.308563,1,10055.987466
-66.445132,5,10059.461624
-51.974571,1,10062.485014
-51.519566,1,10065.505055
-50.464615,1,10068.552454
-54.252133,2,10071.688025
-48.912561,4,10075.042792
50.24392,162,10095.90886
-51.181149,1,10098.9498
-50.961208,1,10101.975849
-51.368656,1,10105.004042
-49.346481,1,10108.035318
-51.285259,1,10111.064249
-50.089333,1,10114.082898
-52.375908,1,10117.129246
-29.417894,112,10132.467661
-29.468788,36,10139.368603
-60.952572,8,10143.170094
-88.111126,36,10150.062777
-49.381565,1,10153.097009
-54.447006,1,10156.128376
-34.930565,34,10162.823941
-50.776496,14,10167.287841
-18.411724,111,10182.498664
-50.60667,1,10185.5242
-65.875938,16,10190.237637
152.756573,36,10197.153852
-40.562006,110,10209.407849
-54.139927,1,10212.433818
-49.964512,1,10215.451194
-54.300629,1,10218.473578
-53.109962,1,10221.526115
-54.247597,1,10224.52857
-54.460751,1,10227.559259
-54.366447,1,10230.601637
-53.632805,1,10233.631146
-52.123085,1,10236.649427
-54.326866,1,10239.662968
-50.25124,1,10242.694721
-49.313057,1,10245.727311
-51.450176,1,10248.764996
-53.899124,1,10251.817095
-53.535477,1,10254.834567
-49.755459,1,10257.859486
285.479324,123,10274.437318
365.83313,188,10295.295887
-224.674691,70,10303.142881
-52.190254,1,10306.1601
-53.817322,1,10309.184305
-5.441268,128,10326.285714
-54.441917,1,10329.302628
-51.450684,1,10332.328088
595.648001,211,10358.649861
245.313535,250,10386.552111
144.594067,82,10395.757487
-53.320156,1,10398.780322
-56.391093,2,10401.913644
-134.398735,49,10410.26978
-52.822399,1,10413.277762
-53.587227,1,10416.314094
-50.777702,1,10419.337003
99.741875,189,10443.251546
8.699763,84,10455.475135
300.311237,72,10466.365592
358.912706,102,10477.7156
196.376923,1,10477.892778
170.860502,210,10501.289337
-50.512066,1,10504.298265
-50.384197,1,10507.338153
-37.369691,55,10516.360347
-50.314709,1,10519.403639
-52.140961,1,10522.420951
-54.142757,1,10525.473376
-111.4724,32,10531.900591
-52.87056,1,10534.923291
583.618562,219,10562.18922
-2.428035,141,10577.883111
139.363952,88,10590.580334
-47.370739,1,10593.633165
-51.786835,1,10596.690101
367.692725,97,10610.377812
52.715747,66,10617.777822
769.863279,230,10646.209034
437.537876,191,10667.458204
167.621822,148,10683.948238
-82.82141,19,10688.994255
-42.739747,8,10692.773041
-53.021217,1,10695.801517
-51.623802,1,10698.831983
-51.518188,1,10701.864722
-53.611301,1,10704.874119
-71.248219,11,10709.011468
6.655542,59,10718.478291
-82.302909,62,10728.309054
-50.711174,1,10731.363998
-53.298534,1,10734.396768
-86.900476,22,10739.743215
-86.400983,16,10744.424897
-47.126209,1,10747.438974
328.796332,165,10768.665617
-40.541542,124,10785.318522
-125.716784,30,10791.539493
-100.603424,13,10795.920358
-53.094324,7,10799.630188
-161.893944,73,10810.694931
-57.917669,4,10814.053617
-50.221362,3,10817.311499
-76.249913,10,10821.343402
-51.337158,1,10824.394598
-50.214123,1,10827.429774
-50.136452,1,10830.430635
-52.154736,1,10833.445841
-112.34266,72,10844.333558
-55.659487,3,10847.604841
-50.482853,1,10850.632046
-54.054691,1,10853.669438
-54.368717,1,10856.681649
-54.225555,1,10859.695016
-51.437622,1,10862.716411
43.206197,145,10881.835303
449.806746,197,10906.65904
462.401289,250,10934.387199
-52.424809,36,10938.473736
-50.41497,1,10941.5069
-50.066711,1,10944.535614
-53.914474,1,10947.552581
-87.715226,12,10951.793767
-49.99379,1,10954.815444
-77.43782,32,10961.275681
-89.818126,9,10965.195306
-53.492878,1,10968.222158
-51.134937,1,10971.258617
-47.306049,1,10974.263621
-50.86779,1,10977.288996
-49.900932,1,10980.313508
-87.877575,15,10984.885781
-40.931582,3,10988.141477
-54.54813,1,10991.182629
-51.408024,1,10994.240488
450.462942,150,11013.901106
245.801405,204,11036.612536
-57.133926,16,11041.287884
464.325733,241,11071.044777
2.467034,69,11078.784396
23.120947,71,11089.578009
-51.416145,1,11092.608314
-52.142185,1,11095.640319
-52.270264,1,11098.671087
-47.273232,1,11101.692872
-52.941231,1,11104.761336
-65.1014,62,11114.532092
-66.116112,6,11118.09625
-49.679031,1,11121.117289
-53.60022,1,11124.134782
-49.8568,1,11127.155713
-51.259556,1,11130.169196
-84.075892,12,11134.443129
-32.309349,28,11140.468737
381.309713,200,11165.681746
-72.651781,5,11166.325428
-51.07402,1,11169.351875
-51.326099,1,11172.398002
196.231323,1,11175.431866
-94.405063,9,11176.495795
-62.715813,3,11179.76415
312.079345,250,11210.411212
224.551025,116,11223.321473
-65.007262,137,11238.548631
-54.140694,1,11241.564153
429.548021,148,11260.934844
176.282396,134,11275.865534
-53.611778,1,11278.901021
-52.007153,1,11281.931807
-47.365227,1,11284.967754
-51.643776,1,11288.017974
-53.504036,1,11291.036942
-65.581046,16,11295.754035
174.784639,13,11300.103569
-132.077574,43,11304.979742
-53.365952,1,11308.006439
-93.743183,12,11312.269705
252.76974,154,11332.201569
443.733219,244,11359.328981
-108.461076,14,11360.944019
-54.933334,18,11365.87158
287.040358,70,11376.618057
-74.744611,147,11393.029157
-50.231205,1,11396.050213
-49.5158,1,11399.072295
-53.029419,1,11402.102497
-33.227009,87,11414.661375
302.407943,143,11433.384906
82.903998,162,11451.469009
-54.438403,97,11465.248645
117.017434,97,11478.93466
-49.335732,1,11481.956487
-50.573746,1,11484.962171
152.544355,250,11515.769667
104.216837,109,11527.951034
-53.127556,1,11530.98405
-54.496578,1,11534.037352
-52.682751,1,11537.053338
196.319993,205,11562.776493
-54.519798,1,11565.815015
-54.143444,1,11568.870621
256.32221,156,11589.124123
182.645452,53,11595.078727
-27.519511,114,11607.844526
-49.477692,1,11610.869322
-53.130142,1,11613.891272
-49.858799,1,11616.934708
-50.409637,1,11619.95052
30.878266,76,11631.291264
-96.742161,23,11636.756384
-117.702576,33,11643.359139
-50.995621,1,11646.413134
-52.144524,1,11649.424952
-54.403465,1,11652.440704
-46.673833,6,11656.033913
-54.406597,1,11659.052891
-147.70988,29,11665.178929
-50.390659,1,11668.189126
-51.402874,1,11671.230488
-51.227993,1,11674.283043
-51.441059,1,11677.307589
-53.044525,1,11680.323898
-53.234093,1,11683.366185
-53.947567,1,11686.394272
-50.294468,1,11689.428028
-49.515797,1,11692.492759
49.585569,129,11709.754815
44.001235,71,11720.580688
-49.849819,1,11723.626004
-51.078831,1,11726.668745
-52.691284,1,11729.68701
-53.383545,1,11732.732904
-104.159424,18,11737.696121
180.25199,88,11750.366268
-49.479191,1,11753.37101
-48.068748,6,11756.956563
-93.544208,24,11762.529063
-53.116909,1,11765.566539
-49.958103,1,11768.604694
-49.756363,1,11771.622479
-47.080704,1,11774.656365
-73.211076,9,11778.57819
-102.82966,12,11782.826182
-49.87159,1,11785.853174
-100.175652,43,11793.534264
-52.480934,1,11796.553792
-52.960228,1,11799.591359
-50.653976,1,11802.632286
-87.146246,14,11807.114573
-50.787479,1,11810.163704
-51.392384,1,11813.184755
-36.761651,16,11817.857626
-84.542078,13,11822.237558
-50.593845,1,11825.281578
-50.663258,1,11828.304063
-51.161823,1,11831.335769
-51.081882,1,11834.37132
-51.018711,1,11837.394867
-76.125918,9,11841.298489
-50.016926,1,11844.335017
-84.49779,9,11848.262518
-25.178185,49,11856.560282
-50.904297,1,11859.61769
-49.755371,1,11862.640457
-55.951344,45,11870.566941
-89.300099,243,11900.431669
132.370623,150,11920.008839
-54.201553,1,11923.025841
-52.078278,1,11926.084563
-54.626919,1,11929.107625
-54.519478,1,11932.140059
-51.015118,1,11935.177267
-53.375874,1,11938.218414
-51.880539,1,11941.221901
-51.934544,1,11944.251774
-53.628773,1,11947.269245
-97.949081,36,11954.200278
-52.17268,1,11957.224049
-50.896535,25,11962.950575
200.051595,135,11980.892448
72.964628,91,11991.059777
-54.474243,1,11994.094316
-34.609026,58,12003.461558
-52.266003,1,12006.474954
-51.984657,1,12009.505035
-50.378727,1,12012.519908
-47.404671,1,12015.541789
-30.615163,34,12022.272314
-52.905228,1,12025.310449
16.909393,83,12037.472397
-50.77618,1,12040.508998
-54.035435,1,12043.575862
-50.488739,1,12046.607688
-50.895287,1,12049.643212
-51.856045,1,12052.66806
-51.743214,1,12055.698657
-51.059044,1,12058.721396
-51.902523,1,12061.71876
-50.346016,1,12064.752812
-49.443184,1,12067.779202
-114.649389,18,12072.699179
-49.382771,1,12075.728507
-47.174793,1,12078.74787
-58.568452,19,12083.771582
167.19771,53,12092.616748
-89.779554,13,12094.123194
-60.971904,23,12099.567672
-122.316233,24,12105.170676
-43.210408,7,12108.873595
-35.64504,55,12117.911882
-50.077301,1,12120.9433
-51.545933,1,12123.965098
-50.111988,1,12126.996122
-160.294322,88,12139.694505
-49.438366,32,12146.157837
-51.896873,1,12149.199407
-115.250463,14,12153.656011
-51.665062,1,12156.694984
-82.907076,14,12161.232642
-67.038513,26,12167.020788
-50.876232,1,12170.050214
-51.489471,1,12173.065502
-49.595203,1,12176.085427
-17.583668,146,12195.218627
-53.922615,1,12198.265621
-16.358563,114,12213.864361
-52.793423,1,12216.902807
-53.841549,1,12219.940013
-51.129364,1,12222.969457
-52.679459,1,12226.018589
-54.6661,1,12229.039204
-52.532482,1,12232.069057
-53.325859,1,12235.104429
169.809968,130,12252.50572
-49.484627,1,12255.539505
-51.290009,1,12258.568521
-74.027462,15,12263.154906
-50.211082,1,12266.218604
-80.876048,9,12270.134348
-51.559715,1,12273.195534
-52.982616,1,12276.207459
-50.835526,1,12279.236264
-49.631489,1,12282.254286
-52.140667,1,12285.238781
-51.17255,1,12288.27802
-50.36808,1,12291.328526
-49.676266,1,12294.348005
-108.648606,126,12311.204925
-53.241871,1,12314.232559
-54.337402,1,12317.280608
-50.101696,1,12320.313416
-71.021243,9,12324.23279
-52.164387,1,12327.277042
-52.656506,1,12330.31964
-49.639336,1,12333.335356
-128.027607,21,12338.604486
-52.59,1,12341.635847
-50.667141,1,12344.669871
-7.522438,14,12349.167727
-61.139762,26,12354.960032
-51.584545,1,12357.989264
-53.705975,1,12360.993148
-43.242576,19,12366.079491
-71.070982,18,12371.034894
-22.310341,46,12379.059283
-53.999352,1,12382.094287
-50.960629,1,12385.098569
-53.188965,1,12388.11617
-49.911491,1,12391.141629
-52.688908,1,12394.164046
-53.53178,1,12397.178296
-53.939095,1,12400.199719
-54.295654,1,12403.218387
-56.286478,12,12407.502481
51.732671,250,12438.261261
-80.365461,49,12443.770531
-49.441151,1,12446.815458
-51.179012,1,12449.836828
-53.692719,1,12452.861804
-51.520222,1,12455.878531
-49.665691,1,12458.932139
-108.483809,14,12463.414749
-49.761635,1,12466.445859
-42.577925,12,12470.691957
148.150973,103,12485.05311
-53.033096,1,12488.080383
-89.61508,16,12492.748961
-53.429718,1,12495.770295
-54.612949,1,12498.781925
-52.945263,1,12501.844613
-62.83304,3,12505.113473
-52.223228,1,12508.182518
-53.38163,7,12511.879616
-52.697594,1,12514.934461
-51.072411,1,12517.973704
-51.681526,1,12521.00913
-51.316971,1,12524.039116
-49.852798,1,12527.099769
-49.726109,1,12530.139166
-50.887341,1,12533.166419
-51.00264,1,12536.192739
-69.914335,4,12539.558314
-50.76947,1,12542.582081
-51.444343,6,12546.173189
-50.831028,1,12549.197334
-54.030872,1,12552.241277
-53.383961,1,12555.272042
-52.607613,1,12558.339785
-50.383549,1,12561.376131
260.365932,250,12592.048569
-65.445305,3,12592.458432
-53.615749,1,12595.515376
-53.141796,1,12598.540618
-64.157,10,12602.581506
224.842732,141,12621.085607
-54.672005,1,12624.141398
-103.174244,37,12631.16468
-64.464771,4,12634.519704
-49.632343,1,12637.543834
-53.706806,1,12640.57225
-53.893433,1,12643.605495
-73.022943,10,12647.639509
-51.256123,1,12650.694618
-52.960091,1,12653.707154
-51.210773,1,12656.76319
-54.297173,1,12659.806275
-49.685757,1,12662.808954
-47.374546,1,12665.829773
-49.599113,1,12668.843054
